item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q113674890,Ibrahima Sory Bangoura,NormalRank,Q1021470,Coyah,true,true,true,false,false,false,true
Q114643672,Almamy Kabélé Camara,,,,,,false,,,,
Q1343963,Lansana Kouyaté,NormalRank,Q6424238,"Koba, Faranah",true,true,true,false,false,false,true
Q1373451,Eugène Camara,NormalRank,Q1002799,Nzérékoré,true,true,true,false,false,false,true
Q1451112,François Lonseny Fall,NormalRank,Q874317,Kankan,true,true,true,false,false,false,true
Q1801573,Lamine Sidimé,NormalRank,Q644131,Mamou,true,true,true,false,false,false,true
Q18394003,Remy Lamah,,,,,,false,,,,
Q19940288,Kerfalla Yansané,NormalRank,Q3733,Conakry,true,true,true,false,false,true,true
Q202582,Lansana Conté,NormalRank,Q985362,Dubréka,true,true,true,false,false,false,true
Q20560913,Mohamed Keita,,,,,,false,,,,
Q21855433,Mamady Youla,NormalRank,Q3733,Conakry,true,true,false,,,,
Q2456485,Bea Diallo,NormalRank,Q3748,Monrovia,true,true,true,false,true,false,false
Q26214525,Ibrahima Kourouma,NormalRank,Q1006,Guinea,true,false,true,false,false,false,true
Q2643744,Alexandre Cécé Loua,NormalRank,Q1002799,Nzérékoré,true,true,true,false,false,false,true
Q2859422,Arafan Camara,,,,,,false,,,,
Q29292695,Makalé Camara,NormalRank,Q644131,Mamou,true,true,true,false,false,true,true
Q29956892,Malado Kaba,NormalRank,Q3748,Monrovia,true,true,true,false,false,false,true
Q314271,Moussa Dadis Camara,NormalRank,Q6434690,"Koure, Guinea",true,false,true,false,false,false,true
Q323086,Aboubacar Somparé,NormalRank,Q891240,Boké,true,true,true,false,false,true,true
Q323086,Aboubacar Somparé,NormalRank,Q891238,Boké Prefecture,true,true,true,false,false,false,true
Q324899,Sidya Touré,NormalRank,Q3733,Conakry,true,true,true,false,false,true,true
Q3284885,Mamady Condé,NormalRank,Q1100303,Siguiri,true,true,true,false,false,false,true
Q3358505,Ousmane Diallo,NormalRank,Q1020384,Labé,true,true,false,,,,
Q401526,Ahmed Tidiane Souaré,NormalRank,Q1019078,Mali,true,true,true,false,false,false,true
Q42814067,Mahawa Bangoura,NormalRank,Q3733,Conakry,true,true,false,,,,
Q4849023,Bakary Fofana,NormalRank,Q4918470,Bissikrima,true,true,false,,,,
Q527792,Jean-Marie Doré,NormalRank,Q4947626,Bossou,true,true,false,,,,
Q5285288,Djené Kaba Condé,NormalRank,Q874317,Kankan,true,true,true,false,false,true,true
Q54366560,Bachir Touré,,,,,,false,,,,
Q55098131,Mamadi Touré,NormalRank,Q874317,Kankan,true,true,false,,,,
Q55365526,Koutoubou Moustapha Sano,NormalRank,Q874317,Kankan,true,true,true,false,false,true,true
Q59582595,Claude Kory Kondiano,NormalRank,Q6428993,Kondiadou,true,true,false,,,,
Q5984807,Ibrahima Kassory Fofana,NormalRank,Q3077142,Forécariah,true,true,true,false,false,false,true
Q60965090,Abdoulaye Magassouba,NormalRank,Q1006,Guinea,true,false,true,false,false,false,true
Q6344570,Abdoul Kabèlè Camara,NormalRank,Q1021470,Coyah,true,true,false,,,,
Q64063016,Aminata Touré,NormalRank,Q3733,Conakry,true,true,false,,,,
Q64590528,Mamadi Camara,NormalRank,Q3733,Conakry,true,true,false,,,,
Q66708545,Mohamed Béavogui,NormalRank,Q7232880,Porédaka,true,true,true,false,false,true,true
Q718183,Kabiné Komara,NormalRank,Q874317,Kankan,true,true,true,false,false,false,true
Q718230,Sékouba Konaté,NormalRank,Q3733,Conakry,true,true,true,false,false,false,true
Q72600317,Abdourahmane Diallo,NormalRank,Q1006,Guinea,true,false,false,,,,
Q739715,Cellou Dalein Diallo,NormalRank,Q1020384,Labé,true,true,true,false,false,false,true
Q78327479,Bouréma Condé,,,,,,false,,,,
Q87442540,Nanfadima Magassouba,NormalRank,Q1781312,Koundara Prefecture,true,true,true,false,false,false,true
Q88863811,Djéné Saran Camara,NormalRank,Q1152900,Kérouané,true,true,false,,,,
Q90159096,Frédéric Loua,,,,,,false,,,,
Q90422307,Mariama Camara,,,,,,false,,,,
Q90561086,Mohamed Lamine Fofana,NormalRank,Q874317,Kankan,true,true,true,false,true,false,false
Q93271851,Boubacar Biro Diallo,NormalRank,Q644131,Mamou,true,true,false,,,,
Q93429790,Édouard Nyankoye Lamah,,,,,,false,,,,
Q94612893,Oyé Lamah Guilavogui,,,,,,false,,,,
Q94705904,Ismaël Dioubaté,,,,,,false,,,,
Q96059533,Amadou Damaro Camara,,,,,,false,,,,
Q96475179,Saïd Oumar Koulibaly,NormalRank,Q3733,Conakry,true,true,false,,,,
Q96481975,Gabriel Curtis,,,,,,false,,,,
Q96945598,Roger Patrick Millimono,,,,,,false,,,,
Q97167078,Diakaria Koulibaly,NormalRank,Q5270492,Dialakoro,true,true,false,,,,
Q97365655,Mohamed Diané,NormalRank,Q1006,Guinea,true,false,false,,,,
Q98602747,Djénabou Dramé,NormalRank,Q870191,Kankan Region,true,true,false,,,,
Q99399482,Oyé Béavogui,NormalRank,Q1002799,Nzérékoré,true,true,false,,,,
Q4413,Alpha Condé,NormalRank,Q891240,Boké,true,true,true,false,false,false,true
Q57875,Mohamed Said Fofana,NormalRank,Q3077142,Forécariah,true,true,true,false,false,false,true
