position,title
Q85853945,First Lady
Q110549872,Governor of Conakry
Q110548018,mayor of Kaloum
Q107052274,ambassador to Belgium
Q107052262,ambassador to Brazil
Q109173821,ambassador to Cuba
Q107052214,ambassador to France
Q107052278,ambassador to Israel
Q107052282,ambassador to Portugal
Q107022373,ambassador to the Russian Federation
Q107343242,ambassador to the Holy See
